TOPIC: (privacy AND student)
Timespan=All years. Indexes=SCI-EXPANDED, SSCI, A&HCI, CPCI-S, CPCI-SSH, BKCI-S, BKCI-SSH, ESCI, CCR-EXPANDED, IC.

"Title","Authors","Corporate Authors","Editors","Book Editors","Source Title","Publication Date","Publication Year","Volume","Issue","Part Number","Supplement","Special Issue","Beginning Page","Ending Page","Article Number","DOI","Conference Title","Conference Date","Total Citations","Average per Year","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"Counselor Education and Title IX: Current Perceptions and Questions","Welfare, Laura E.; Wagstaff, Jennifer; Haynes, Jenna R.","","","","COUNSELOR EDUCATION AND SUPERVISION","SEP 2017","2017","56","3","","","","193","207","","10.1002/ceas.12072","","","1","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"The Design and Testing of a Student Prototyped Homeless Shelter","Dickinson, Joan I.; Stafford, Kelsea; Klingenberger, Krissy; Bicak, Nate; Boyd, Chasity; Dreyer, Megan","","","","JOURNAL OF INTERIOR DESIGN","SEP 2017","2017","42","3","","","","53","70","","10.1111/joid.12087","","","1","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Research in health information management: An expanding field of enquiry","Henderson, Joan","","","","HEALTH INFORMATION MANAGEMENT JOURNAL","SEP 2017","2017","46","3","","","","103","104","","10.1177/1833358317710805","","","1","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"ETHICS ON SOCIAL NETWORKING: A PRELIMINARY SURVEY IN THAILAND","Ramingwong, Lachana; Ramingwong, Sakgasit","","","","INTERNATIONAL JOURNAL OF GEOMATE","SEP 2017","2017","13","37","","","","81","86","","10.21660/2017.37.2801","","","1","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"BIBLIOMETRIC ANALYSIS OF THE TEACHER-STUDENT INTERACTION THROUGH SOCIAL NETWORKS","Garcia Gonzalez, Alfonso Javier; Froment, Facundo; Bohorquez Gomez-Millan, Rocio; Vieira, Luis Sergio","","","","PIXEL-BIT- REVISTA DE MEDIOS Y EDUCACION","JUL 2017","2017","","51","","","","53","67","","10.12795/pixelbit.2017.i51.04","","","1","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"SEEING GOOGLE THROUGH THE EYES OF TURKISH ACADEMICIANS","Alakurt, Turgay; Bardakci, Salih","","","","TURKISH ONLINE JOURNAL OF DISTANCE EDUCATION","JUL 2017","2017","18","3","","","","105","119","","","","","1","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"A finger or not? Prostate examinations by non-urologists at a South African academic institution","Spencer, K.","","","","SAMJ SOUTH AFRICAN MEDICAL JOURNAL","JUL 2017","2017","107","7","","","","631","635","","10.7196/SAMJ.2017.v107i7.12208","","","1","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Data Privacy Protection: A Study on Students Awareness of Personal Data Privacy Protection in an E-Health Environment","Mohamed, Alif Aiman Bin Seeni; Chen, Lim Fung","","","","ADVANCED SCIENCE LETTERS","JUN 2017","2017","23","6","","","","5299","5303","","10.1166/asl.2017.7363","International Conference on Computer, Communication, and Control Technology (I4CT)","APR 19-21, 2016","1","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Communication and Security Issues in Online Education: Student Self-Disclosure in Course Introductions","McMillion, Tonya; King, Carie S. Tucker","","","","JOURNAL OF INTERACTIVE ONLINE LEARNING","SUM 2017","2017","15","1","","","","1","25","","","","","1","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Privacy, Trainee Rights, and Accountability in Radiology Education","Pfeifer, Cory M.","","","","ACADEMIC RADIOLOGY","JUN 2017","2017","24","6","","","","717","720","","10.1016/j.acra.2016.09.028","","","1","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"Neo-liberal Reform and the Big Data University","Selinger, Evan","","","","FOUNDATIONS OF SCIENCE","JUN 2017","2017","22","2","","","SI","377","380","","10.1007/s10699-015-9446-7","","","1","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"The formation of teacher work teams under adverse conditions: Towards a more realistic scenario for schools in distress","Mintrop, Rick; Charles, Jessica","","","","JOURNAL OF EDUCATIONAL CHANGE","FEB 2017","2017","18","1","","","","49","75","","10.1007/s10833-016-9293-5","","","1","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Integrating Privacy in Architecture Design of Student Information System for Big Data Analytics","Barril, Jose Farnesio Huesca; Tan, Qing","","","","2017 2ND IEEE INTERNATIONAL CONFERENCE ON CLOUD COMPUTING AND BIG DATA ANALYSIS (ICCCBDA 2017)","2017","2017","","","","","","139","144","","","2nd IEEE International Conference on Cloud Computing and Big Data Analysis (ICCCBDA)","APR 28-30, 2017","1","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Perceived Security and Privacy of Cloud Computing Applications Used in Educational Ecosystem","Orehovacki, Tihomir; Etinger, Darko; Babic, Snjezana","","","Biljanovic, P; Koricic, M; Skala, K; Grbac, TG; CicinSain, M; Sruk, V; Ribaric, S; Gros, S; Vrdoljak, B; Mauher, M; Tijan, E; Hormot, F","2017 40TH INTERNATIONAL CONVENTION ON INFORMATION AND COMMUNICATION TECHNOLOGY, ELECTRONICS AND MICROELECTRONICS (MIPRO)","2017","2017","","","","","","717","722","","","40th International Convention on Information and Communication Technology, Electronics and Microelectronics (MIPRO)","MAY 22-26, 2017","1","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"MERGING LEARNING MANAGEMENT SYSTEMS AND PERSONAL LEARNING ENVIRONMENT IN FOREIGN LANGUAGE TEACHING","Yaroslavova, Elena N.; Fedotova, Marina G.","","","Chova, LG; Martinez, AL; Torres, IC","INTED2017: 11TH INTERNATIONAL TECHNOLOGY, EDUCATION AND DEVELOPMENT CONFERENCE","2017","2017","","","","","","8506","8512","","","11th International Conference on Technology, Education and Development (INTED)","MAR 06-08, 2017","1","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Security awareness and the use of location-based services, technologies and games","Barnard, Jacques; Huisman, Magda; Drevin, Gunther R.","","","","INTERNATIONAL JOURNAL OF ELECTRONIC SECURITY AND DIGITAL FORENSICS","2017","2017","9","4","","","","293","325","","10.1504/IJESDF.2017.087393","","","1","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Following Snowden around the World International comparison of attitudes to Snowden's revelations about the NSA/GCHQ","Adams, Andrew A.; Murata, Kiyoshi; Fukuta, Yasunori; Orito, Yohko; Lara Palma, Ana Maria","","","","JOURNAL OF INFORMATION COMMUNICATION & ETHICS IN SOCIETY","2017","2017","15","3","","","SI","311","327","","10.1108/JICES-03-2017-0016","","","1","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Examining Students' Acceptance of Internet of Things Technology in Higher Education","Militaru, Gheorghe; Simion, Cristina Petronela; Deselnicu, Dana; Ioanid, Alexandra; Niculescu, Cristian","","","Soliman, KS","VISION 2020: SUSTAINABLE ECONOMIC DEVELOPMENT, INNOVATION MANAGEMENT, AND GLOBAL GROWTH, VOLS I-IX, 2017","2017","2017","","","","","","3615","3623","","","30th International Business-Information-Management-Association Conference","NOV 08-09, 2017","1","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Using Facebook to supplement instruction in online and hybrid courses","Hall, Ashley A.; Delello, Julie A.; McWhorter, Rochell R.","","","","INTERNATIONAL JOURNAL OF INNOVATION AND LEARNING","2017","2017","22","1","","","","87","104","","","","","1","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"The Side Effect of Learning Analytics: An Empirical Study on e-Learning Technologies and User Privacy","May, Madeth; Iksal, Sebastien; Usener, Claus A.","","","Costagliola, G; Uhomoibhi, J; Zvacek, S; McLaren, BM","COMPUTERS SUPPORTED EDUCATION","2017","2017","739","","","","","279","295","","10.1007/978-3-319-63184-4_15","8th International Conference on Computer Supported Education (CSEDU)","APR 21-23, 2016","1","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"A Privacy-Driven Data Management Model for Smart Personal Assistants","Nogueira, Danilo M.; Maciel, Cristiano; Viterbo, Jose; Vecchiato, Daniel","","","Tryfonas, T","HUMAN ASPECTS OF INFORMATION SECURITY, PRIVACY AND TRUST (HAS 2017)","2017","2017","10292","","","","","722","738","","10.1007/978-3-319-58460-7_49","5th International Conference on Human Aspects of Information Security, Privacy and Trust (HAS) Held as Part of 19th International Conference on Human-Computer Interaction (HCI International)","JUL 09-14, 2017","1","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Psychometric Analysis of Facebook Communication Privacy Measurement Scale","Ishak, Mohd Sobhi; Sarkowi, Azizah","","","","JURNAL KOMUNIKASI-MALAYSIAN JOURNAL OF COMMUNICATION","2017","2017","33","4","","","","56","75","","10.17576/JKMJC-2017-3304-04","","","1","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"APPLICATION OF EXPERIENTIAL LEARNING IN THE DEVELOPMENT OF CROSS-DISCIPLINARY COMPETENCE IN ETHICAL, ENVIRONMENTAL AND PROFESSIONAL RESPONSIBILITY","de Miguel Molina, Maria; Peiro Signes, Angel; de Miguel Molina, Blanca; Segarra Ona, Marival","","","Chova, LG; Martinez, AL; Torres, IC","10TH INTERNATIONAL CONFERENCE OF EDUCATION, RESEARCH AND INNOVATION (ICERI2017)","2017","2017","","","","","","2945","2949","","","10th Annual International Conference of Education, Research and Innovation (ICERI)","NOV 16-18, 2017","1","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Bring Your Own Device (BYOD): Students Perception - Privacy Issues A new trend in education?","Saa, Pablo; Moscoso-Zea, Oswaldo; Lujan-Mora, Sergio","","","","2017 16TH INTERNATIONAL CONFERENCE ON INFORMATION TECHNOLOGY BASED HIGHER EDUCATION AND TRAINING (ITHET)","2017","2017","","","","","","","","","","16th International Conference on Information Technology Based Higher Education and Training (ITHET)","JUL 10-12, 2017","1","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"A Study on College Students' Ideological and Political Education from the Perspective of System Harmony and Traditional Culture","Yu, Shanshan","","","","3RD INTERNATIONAL CONFERENCE ON SOCIAL SCIENCE AND TECHNOLOGY EDUCATION (ICSSTE 2017)","2017","2017","","","","","","409","418","","","3rd International Conference on Social Science and Technology Education (ICSSTE)","APR 08-09, 2017","1","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"A Robust and Non-Invasive Strategy for Preserving Academic Integrity in an Open and Distance Learning Environment","Amigud, Alexander; Arnedo-Moreno, Joan; Daradoumis, Thanasis; Guerrero-Roldan, Ana-Elena","","","Chang, M; Chen, NS; Huang, R; Kinshuk; Sampson, DG; Vasiu, R","2017 IEEE 17TH INTERNATIONAL CONFERENCE ON ADVANCED LEARNING TECHNOLOGIES (ICALT)","2017","2017","","","","","","530","532","","10.1109/ICALT.2017.23","17th IEEE International Conference on Advanced Learning Technologies (ICALT)","JUL 03-07, 2017","1","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"Intended use of Smartwatches and Pedometers in the University Environment: An Empirical Analysis","Khakurel, Jayden; Knutas, Antti; Immonen, Mika; Porras, Jari","","","","PROCEEDINGS OF THE 2017 ACM INTERNATIONAL JOINT CONFERENCE ON PERVASIVE AND UBIQUITOUS COMPUTING AND PROCEEDINGS OF THE 2017 ACM INTERNATIONAL SYMPOSIUM ON WEARABLE COMPUTERS (UBICOMP/ISWC '17 ADJUNCT)","2017","2017","","","","","","97","100","","10.1145/3123024.3123147","ACM International Joint Conference on Pervasive and Ubiquitous Computing (UBICOMP) / ACM International Symposium on Wearable Computers (ISWC)","SEP 11-15, 2017","1","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"Video Conferencing as a Peephole to MOOC Participants Understanding Struggling Students and Uncovering Content Defects","Teusner, Ralf; Wittstruck, Nicholas; Staubitz, Thomas","","","","PROCEEDINGS OF 2017 IEEE 6TH INTERNATIONAL CONFERENCE ON TEACHING, ASSESSMENT, AND LEARNING FOR ENGINEERING (TALE)","2017","2017","","","","","","100","107","","","6th IEEE International Conference on Teaching, Assessment, and Learning for Engineering (TALE)","DEC 12-14, 2017","1","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"The Informatics Stack: A Heuristic Tool for Informatics Teaching","Lehmann, Harold","","","","METHODS OF INFORMATION IN MEDICINE","2017","2017","56","","","1","","E129","E133","","10.3414/ME16-01-0152","","","1","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"Social media use for deaf and hard of hearing students in educational settings: a systematic review of literature","Toofaninejad, Ehsan; Zavaraki, Esmaeil Zaraii; Dawson, Shane; Poquet, Oleksandra; Daramadi, Parviz Sharifi","","","","DEAFNESS & EDUCATION INTERNATIONAL","2017","2017","19","3-4","","","","144","161","","10.1080/14643154.2017.1411874","","","1","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"Competence Measure in Social Networks","Albladi, Samar Muslah; Weir, George R. S.","","","Morales, A; Vera-Rodriguez, R; Lazzeretti, R; Fierrez, J; OrtegaGarcia, J","2017 INTERNATIONAL CARNAHAN CONFERENCE ON SECURITY TECHNOLOGY (ICCST)","2017","2017","","","","","","","","","","International Carnahan Conference on Security Technology (ICCST)","OCT 23-26, 2017","1","0.20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
